event,datetime,currency,actual,forecast,surprise_dir,move_1h,correct_dir_1h,move_2h,correct_dir_2h,move_4h,correct_dir_4h,move_8h,correct_dir_8h,move_24h,correct_dir_24h,move_48h,correct_dir_48h
Core Retail Sales m/m,2009-05-13 12:30:00,USD,-0.5,0.1,1,-2.3899999999999864,False,2.080000000000041,True,6.050000000000068,True,4.2700000000000955,True,1.7000000000000455,True,7.580000000000041,True
Retail Sales m/m,2009-05-13 12:30:00,USD,-0.4,0.0,1,-2.3899999999999864,False,2.080000000000041,True,6.050000000000068,True,4.2700000000000955,True,1.7000000000000455,True,7.580000000000041,True
PPI m/m,2009-05-14 12:30:00,USD,0.3,0.2,-1,0.2699999999999818,False,1.9600000000000364,False,3.7100000000000364,False,2.6000000000000227,False,3.8999999999999773,False,0.6699999999999591,False
Unemployment Claims,2009-05-14 12:30:00,USD,637.0,608.0,-1,0.2699999999999818,False,1.9600000000000364,False,3.7100000000000364,False,2.6000000000000227,False,3.8999999999999773,False,0.6699999999999591,False
CPI y/y,2009-05-15 12:30:00,USD,-0.7,-0.6,1,2.8500000000000227,True,5.100000000000023,True,6.0,True,6.840000000000032,True,-2.3799999999999955,False,13.190000000000055,True
Core CPI m/m,2009-05-15 12:30:00,USD,0.3,0.1,-1,2.8500000000000227,False,5.100000000000023,False,6.0,False,6.840000000000032,False,-2.3799999999999955,True,13.190000000000055,False
TIC Long-Term Purchases,2009-05-15 13:00:00,USD,55.8,33.3,-1,2.8500000000000227,False,5.100000000000023,False,6.0,False,6.840000000000032,False,-2.3799999999999955,True,13.190000000000055,False
Building Permits,2009-05-19 12:30:00,USD,0.49,0.53,1,7.899999999999977,True,7.1200000000000045,True,7.699999999999932,True,10.569999999999936,True,20.8599999999999,True,34.319999999999936,True
Unemployment Claims,2009-05-21 12:30:00,USD,631.0,630.0,-1,-2.439999999999941,True,-2.8999999999999773,True,3.7100000000000364,False,14.120000000000005,False,15.350000000000023,False,15.519999999999982,False
CB Consumer Confidence,2009-05-26 14:00:00,USD,54.9,42.7,-1,-0.6600000000000819,True,3.2099999999999227,False,4.539999999999964,False,3.8299999999999272,False,5.019999999999982,False,15.959999999999923,False
Existing Home Sales,2009-05-27 14:00:00,USD,4.68,4.65,-1,1.8799999999999955,False,3.259999999999991,False,4.569999999999936,False,-1.4500000000000455,True,7.5,False,27.879999999999995,False
Core Durable Goods Orders m/m,2009-05-28 12:30:00,USD,0.8,-0.4,-1,2.75,False,6.210000000000036,False,10.990000000000009,False,6.4500000000000455,False,23.789999999999964,False,23.590000000000032,False
Unemployment Claims,2009-05-28 12:30:00,USD,623.0,628.0,1,2.75,True,6.210000000000036,True,10.990000000000009,True,6.4500000000000455,True,23.789999999999964,True,23.590000000000032,True
New Home Sales,2009-05-28 14:00:00,USD,352.0,363.0,1,7.310000000000059,True,12.629999999999995,True,9.75,True,7.980000000000018,True,24.720000000000027,True,29.540000000000077,True
Prelim GDP q/q,2009-05-29 12:30:00,USD,-5.7,-5.5,1,0.7999999999999545,True,0.6299999999999955,True,2.3999999999999773,True,3.490000000000009,True,6.220000000000027,True,9.519999999999982,True
ISM Manufacturing PMI,2009-06-01 14:00:00,USD,42.8,42.2,-1,-2.6299999999999955,True,-8.25,True,-6.220000000000027,True,-9.07000000000005,True,-4.1299999999999955,True,-5.940000000000055,True
Pending Home Sales m/m,2009-06-02 14:00:00,USD,6.7,0.4,-1,-3.2999999999999545,True,1.5,False,-2.159999999999968,True,-1.7099999999999227,True,-7.25,True,-5.470000000000027,True
ADP Non-Farm Employment Change,2009-06-03 12:15:00,USD,-532.0,-525.0,1,-3.240000000000009,False,-4.4500000000000455,False,-9.06000000000006,False,-18.649999999999977,False,-8.009999999999991,False,-20.519999999999982,False
ISM Services PMI,2009-06-03 14:00:00,USD,44.0,45.1,1,-1.0600000000000591,False,1.0799999999999272,True,-14.080000000000041,False,-14.240000000000009,False,-5.860000000000014,False,-17.33000000000004,False
Unemployment Claims,2009-06-04 12:30:00,USD,621.0,620.0,-1,4.990000000000009,False,3.75,False,8.949999999999932,False,12.220000000000027,False,-5.590000000000032,True,-19.470000000000027,True
Non-Farm Employment Change,2009-06-05 12:30:00,USD,-345.0,-520.0,-1,-14.75,True,-16.67999999999995,True,-16.860000000000014,True,-22.74000000000001,True,-31.319999999999936,True,-20.840000000000032,True
Unemployment Rate,2009-06-05 12:30:00,USD,9.4,9.2,-1,-14.75,True,-16.67999999999995,True,-16.860000000000014,True,-22.74000000000001,True,-31.319999999999936,True,-20.840000000000032,True
Trade Balance,2009-06-10 12:30:00,USD,-29.2,-28.8,1,2.0399999999999636,True,-5.32000000000005,False,-8.340000000000032,False,-5.960000000000036,False,-14.970000000000027,False,-22.379999999999995,False
Core Retail Sales m/m,2009-06-11 12:30:00,USD,0.5,0.2,-1,-6.670000000000073,True,-4.82000000000005,True,4.339999999999918,False,1.4699999999999136,False,-12.259999999999991,True,-19.410000000000082,True
Retail Sales m/m,2009-06-11 12:30:00,USD,0.5,0.4,-1,-6.670000000000073,True,-4.82000000000005,True,4.339999999999918,False,1.4699999999999136,False,-12.259999999999991,True,-19.410000000000082,True
Unemployment Claims,2009-06-11 12:30:00,USD,601.0,614.0,1,-6.670000000000073,False,-4.82000000000005,False,4.339999999999918,True,1.4699999999999136,True,-12.259999999999991,False,-19.410000000000082,False
TIC Long-Term Purchases,2009-06-15 13:00:00,USD,11.2,58.1,1,3.1100000000000136,True,-0.8500000000000227,False,-5.159999999999968,False,-6.029999999999973,False,2.169999999999959,True,-3.6200000000000045,False
Building Permits,2009-06-16 12:30:00,USD,0.52,0.5,-1,0.9700000000000273,False,-1.3999999999999773,True,0.3000000000000682,False,0.09000000000003183,False,-1.6399999999999864,True,6.0,False
PPI m/m,2009-06-16 12:30:00,USD,0.2,0.6,1,0.9700000000000273,True,-1.3999999999999773,False,0.3000000000000682,True,0.09000000000003183,True,-1.6399999999999864,False,6.0,True
CPI y/y,2009-06-17 12:30:00,USD,-1.3,-0.9,1,3.4599999999999227,True,0.2799999999999727,True,4.539999999999964,True,9.009999999999991,True,8.469999999999914,True,4.009999999999991,True
Philly Fed Manufacturing Index,2009-06-18 13:59:00,USD,-2.2,-17.6,-1,4.659999999999968,False,-0.9199999999999591,True,-1.3199999999999363,True,-3.419999999999959,True,-2.42999999999995,True,-15.529999999999973,True
Existing Home Sales,2009-06-23 14:00:00,USD,4.77,4.82,1,0.2900000000000773,True,-3.8599999999999,False,3.3799999999999955,True,3.150000000000091,True,12.370000000000005,True,13.25,True
Core Durable Goods Orders m/m,2009-06-24 12:30:00,USD,1.1,-0.2,-1,11.970000000000027,False,6.769999999999982,False,9.080000000000041,False,3.310000000000059,False,7.980000000000018,False,13.430000000000064,False
New Home Sales,2009-06-24 14:00:00,USD,342.0,360.0,1,7.8599999999999,True,12.019999999999982,True,5.309999999999945,True,4.279999999999973,True,9.819999999999936,True,13.519999999999982,True
Unemployment Claims,2009-06-25 12:30:00,USD,627.0,602.0,-1,2.8500000000000227,False,3.6000000000000227,False,4.9500000000000455,False,6.410000000000082,False,12.82000000000005,False,3.2800000000000864,False
CB Consumer Confidence,2009-06-30 14:00:00,USD,49.3,55.4,1,-4.279999999999973,False,-13.299999999999955,False,-10.470000000000027,False,-14.17999999999995,False,-1.4800000000000182,False,-11.169999999999959,False
ADP Non-Farm Employment Change,2009-07-01 12:15:00,USD,-473.0,-388.0,1,7.160000000000082,True,7.75,True,9.07000000000005,True,9.0,True,-2.6000000000000227,False,2.25,True
ISM Manufacturing PMI,2009-07-01 14:00:00,USD,44.8,44.5,-1,8.519999999999982,False,7.789999999999964,False,10.930000000000064,False,9.919999999999959,False,-0.8099999999999454,True,2.340000000000032,False
Pending Home Sales m/m,2009-07-01 14:00:00,USD,0.1,0.7,1,8.519999999999982,True,7.789999999999964,True,10.930000000000064,True,9.919999999999959,True,-0.8099999999999454,False,2.340000000000032,True
Non-Farm Employment Change,2009-07-02 12:30:00,USD,-467.0,-360.0,1,-3.6100000000000136,False,-2.589999999999918,False,-3.0599999999999454,False,-2.75,False,0.7200000000000273,True,-10.549999999999955,False
Unemployment Rate,2009-07-02 12:30:00,USD,9.5,9.6,1,-3.6100000000000136,False,-2.589999999999918,False,-3.0599999999999454,False,-2.75,False,0.7200000000000273,True,-10.549999999999955,False
ISM Services PMI,2009-07-06 14:00:00,USD,47.0,45.9,-1,1.6800000000000637,False,-1.5599999999999454,True,0.08000000000004093,False,1.5200000000000955,False,0.41000000000008185,False,-6.689999999999941,True
Trade Balance,2009-07-10 12:30:00,USD,-26.0,-30.0,-1,2.1400000000001,False,2.2700000000000955,False,2.740000000000009,False,3.6100000000000136,False,-0.10999999999989996,True,15.8900000000001,False
Core Retail Sales m/m,2009-07-14 12:30:00,USD,0.3,0.5,1,1.9700000000000273,True,2.169999999999959,True,2.7799999999999727,True,1.7300000000000182,True,15.389999999999986,True,14.069999999999936,True
PPI m/m,2009-07-14 12:30:00,USD,1.8,0.9,-1,1.9700000000000273,False,2.169999999999959,False,2.7799999999999727,False,1.7300000000000182,False,15.389999999999986,False,14.069999999999936,False
Retail Sales m/m,2009-07-14 12:30:00,USD,0.6,0.4,-1,1.9700000000000273,False,2.169999999999959,False,2.7799999999999727,False,1.7300000000000182,False,15.389999999999986,False,14.069999999999936,False
TIC Long-Term Purchases,2009-07-16 13:00:00,USD,-19.8,16.7,1,0.6399999999999864,True,-0.82000000000005,False,-1.490000000000009,False,-1.5399999999999636,False,-2.7799999999999727,False,10.659999999999968,True
Building Permits,2009-07-17 12:30:00,USD,0.56,0.52,-1,0.7000000000000455,False,3.669999999999959,False,3.7999999999999545,False,1.2899999999999636,False,17.970000000000027,False,14.299999999999955,False
Unemployment Claims,2009-07-23 12:30:00,USD,554.0,551.0,-1,-0.09999999999990905,True,-2.42999999999995,True,3.32000000000005,False,-2.939999999999941,True,0.01999999999998181,False,0.4700000000000273,False
Existing Home Sales,2009-07-23 14:00:00,USD,4.89,4.82,-1,-2.509999999999991,True,1.4700000000000273,False,3.6499999999999773,False,-4.169999999999959,True,-1.6900000000000546,True,-0.5900000000000318,True
New Home Sales,2009-07-27 14:00:00,USD,384.0,353.0,-1,-3.5599999999999454,True,-3.5,True,-3.740000000000009,True,-3.409999999999968,True,-12.330000000000041,True,-25.590000000000032,True
CB Consumer Confidence,2009-07-28 14:00:00,USD,46.6,49.1,1,-5.480000000000018,False,-7.42999999999995,False,-11.389999999999986,False,-12.879999999999995,False,-18.769999999999982,False,-14.230000000000018,False
Core Durable Goods Orders m/m,2009-07-29 12:30:00,USD,1.1,0.1,-1,-2.8599999999999,True,-5.159999999999968,True,-8.139999999999986,True,-7.709999999999923,True,-2.8599999999999,True,3.340000000000032,False
Unemployment Claims,2009-07-30 12:30:00,USD,584.0,573.0,-1,0.75,False,-0.4500000000000455,True,1.7299999999999045,False,0.2399999999998954,False,1.1399999999999864,False,27.489999999999895,False
Advance GDP q/q,2009-07-31 12:30:00,USD,-1.0,-1.4,-1,-4.529999999999973,True,1.2799999999999727,False,14.92999999999995,False,12.620000000000005,False,19.319999999999936,False,24.029999999999973,False
ISM Manufacturing PMI,2009-08-03 14:00:00,USD,48.9,46.4,-1,-1.9500000000000455,True,0.5499999999999545,False,0.12000000000000455,False,-3.2200000000000273,True,-0.05999999999994543,True,2.3999999999999773,False
Pending Home Sales m/m,2009-08-04 14:00:00,USD,3.6,0.6,-1,7.790000000000077,False,10.610000000000014,False,16.149999999999977,False,14.680000000000064,False,11.139999999999986,False,12.649999999999977,False
ADP Non-Farm Employment Change,2009-08-05 12:15:00,USD,-371.0,-351.0,1,-0.15999999999996817,False,-2.2200000000000273,False,-2.909999999999968,False,-0.4800000000000182,False,2.4700000000000273,True,-8.590000000000032,False
ISM Services PMI,2009-08-05 14:00:00,USD,46.4,48.1,1,-2.9600000000000364,False,-3.8500000000000227,False,-3.5,False,-2.8899999999999864,False,-1.8600000000000136,False,-10.110000000000014,False
Unemployment Claims,2009-08-06 12:30:00,USD,550.0,587.0,1,7.3799999999999955,True,3.7899999999999636,True,5.600000000000023,True,2.740000000000009,True,-2.25,False,-14.629999999999995,False
Non-Farm Employment Change,2009-08-07 12:30:00,USD,-247.0,-320.0,-1,-2.019999999999982,True,-3.4500000000000455,True,-3.340000000000032,True,-5.309999999999945,True,-15.210000000000036,True,-15.110000000000014,True
Unemployment Rate,2009-08-07 12:30:00,USD,9.4,9.6,1,-2.019999999999982,False,-3.4500000000000455,False,-3.340000000000032,False,-5.309999999999945,False,-15.210000000000036,False,-15.110000000000014,False
Trade Balance,2009-08-12 12:30:00,USD,-27.0,-28.4,-1,-1.7299999999999045,True,1.7000000000000455,False,2.7700000000000955,False,1.7300000000000182,False,12.700000000000045,False,9.710000000000036,False
Core Retail Sales m/m,2009-08-13 12:30:00,USD,-0.6,0.2,1,-2.409999999999968,False,-6.469999999999914,False,-3.5,False,-5.719999999999914,False,-4.759999999999991,False,-28.469999999999914,False
Retail Sales m/m,2009-08-13 12:30:00,USD,-0.1,0.8,1,-2.409999999999968,False,-6.469999999999914,False,-3.5,False,-5.719999999999914,False,-4.759999999999991,False,-28.469999999999914,False
Unemployment Claims,2009-08-13 12:30:00,USD,558.0,545.0,-1,-2.409999999999968,True,-6.469999999999914,True,-3.5,True,-5.719999999999914,True,-4.759999999999991,True,-28.469999999999914,True
CPI y/y,2009-08-14 12:30:00,USD,-2.1,-1.9,1,-0.9400000000000546,False,-1.580000000000041,False,-9.529999999999973,False,-8.56000000000006,False,-22.639999999999986,False,-19.5,False
TIC Long-Term Purchases,2009-08-17 13:00:00,USD,90.7,17.7,-1,-2.9700000000000273,True,-2.1499999999999773,True,-1.7799999999999727,True,-1.9600000000000364,True,-0.2599999999999909,True,7.069999999999936,False
Building Permits,2009-08-18 12:30:00,USD,0.56,0.58,1,-2.509999999999991,False,-2.3500000000000227,False,0.5199999999999818,True,-0.5500000000000682,False,-3.080000000000041,False,2.259999999999991,True
PPI m/m,2009-08-18 12:30:00,USD,-0.9,-0.2,1,-2.509999999999991,False,-2.3500000000000227,False,0.5199999999999818,True,-0.5500000000000682,False,-3.080000000000041,False,2.259999999999991,True
Unemployment Claims,2009-08-20 12:30:00,USD,576.0,548.0,-1,-3.089999999999918,True,-3.189999999999941,True,-1.599999999999909,True,-3.1399999999999864,True,10.340000000000032,False,7.07000000000005,False
Existing Home Sales,2009-08-21 14:00:00,USD,5.24,5.03,-1,7.960000000000036,False,9.019999999999982,False,10.080000000000041,False,8.830000000000041,False,5.970000000000027,False,1.8100000000000591,False
CB Consumer Confidence,2009-08-25 14:00:00,USD,54.1,48.1,-1,2.060000000000059,False,-0.42999999999995,True,-3.2199999999999136,True,-3.7999999999999545,True,-6.730000000000018,True,-4.689999999999941,True
Core Durable Goods Orders m/m,2009-08-26 12:30:00,USD,0.8,1.0,1,0.33999999999991815,True,-6.380000000000109,False,-3.7800000000000864,False,-2.1900000000000546,False,-0.5300000000000864,False,8.489999999999895,True
New Home Sales,2009-08-26 14:00:00,USD,433.0,393.0,-1,-5.4500000000000455,True,-3.519999999999982,True,-2.67999999999995,True,-1.5599999999999454,True,-3.759999999999991,True,10.409999999999968,False
Prelim GDP q/q,2009-08-27 12:30:00,USD,-1.0,-1.4,-1,2.919999999999959,False,-1.240000000000009,True,1.080000000000041,False,4.460000000000036,False,12.009999999999991,False,6.309999999999945,False
Unemployment Claims,2009-08-27 12:30:00,USD,570.0,562.0,-1,2.919999999999959,False,-1.240000000000009,True,1.080000000000041,False,4.460000000000036,False,12.009999999999991,False,6.309999999999945,False
ISM Manufacturing PMI,2009-09-01 14:00:00,USD,52.9,50.6,-1,3.8899999999999864,False,3.8500000000000227,False,0.3000000000000682,False,5.639999999999986,False,14.75,False,32.98000000000002,False
Pending Home Sales m/m,2009-09-01 14:00:00,USD,3.2,1.7,-1,3.8899999999999864,False,3.8500000000000227,False,0.3000000000000682,False,5.639999999999986,False,14.75,False,32.98000000000002,False
ADP Non-Farm Employment Change,2009-09-02 12:15:00,USD,-298.0,-250.0,1,9.990000000000009,True,9.809999999999945,True,18.339999999999918,True,24.299999999999955,True,25.879999999999995,True,31.75999999999999,True
Unemployment Claims,2009-09-03 12:30:00,USD,570.0,563.0,-1,-1.6399999999999864,True,1.9099999999999682,False,7.840000000000032,False,9.639999999999986,False,7.579999999999927,False,12.649999999999977,False
ISM Services PMI,2009-09-03 14:00:00,USD,48.4,48.3,-1,-1.080000000000041,True,-2.4700000000000273,True,3.8500000000000227,False,5.969999999999914,False,1.25,False,9.209999999999923,False
Non-Farm Employment Change,2009-09-04 12:30:00,USD,-216.0,-223.0,-1,2.3999999999999773,False,-0.9399999999999409,True,5.100000000000023,False,5.730000000000018,False,6.25,False,8.690000000000055,False
Unemployment Rate,2009-09-04 12:30:00,USD,9.7,9.5,-1,2.3999999999999773,False,-0.9399999999999409,True,5.100000000000023,False,5.730000000000018,False,6.25,False,8.690000000000055,False
Trade Balance,2009-09-10 12:30:00,USD,-32.0,-27.1,1,4.7000000000000455,True,5.480000000000018,True,7.860000000000014,True,10.170000000000073,True,17.450000000000045,True,14.950000000000045,True
Unemployment Claims,2009-09-10 12:30:00,USD,550.0,560.0,1,4.7000000000000455,True,5.480000000000018,True,7.860000000000014,True,10.170000000000073,True,17.450000000000045,True,14.950000000000045,True
Core Retail Sales m/m,2009-09-15 12:30:00,USD,1.1,0.4,-1,-3.6100000000000136,True,-2.4599999999999227,True,2.6200000000000045,False,8.050000000000068,False,19.379999999999995,False,19.290000000000077,False
PPI m/m,2009-09-15 12:30:00,USD,1.7,0.9,-1,-3.6100000000000136,True,-2.4599999999999227,True,2.6200000000000045,False,8.050000000000068,False,19.379999999999995,False,19.290000000000077,False
Retail Sales m/m,2009-09-15 12:30:00,USD,2.7,1.9,-1,-3.6100000000000136,True,-2.4599999999999227,True,2.6200000000000045,False,8.050000000000068,False,19.379999999999995,False,19.290000000000077,False
CPI y/y,2009-09-16 12:30:00,USD,-1.5,-1.7,-1,1.3799999999999955,False,-1.0499999999999545,True,1.07000000000005,False,0.8400000000000318,False,-2.1399999999999864,True,-3.6299999999999955,True
TIC Long-Term Purchases,2009-09-16 13:00:00,USD,15.3,65.3,1,1.3799999999999955,True,-1.0499999999999545,False,1.07000000000005,True,0.8400000000000318,True,-2.1399999999999864,False,-3.6299999999999955,False
